Topic,Subtopic1,Subtopic2,Subtopic3,Subtopic4,SeeAlso,MPEPLink
Prosecution,"Closed, secrecy order cases",,,,,130; 
Prosecution after appeal,,,,,,1207.04; 
Prosecution after appeal,Piecemeal,,,,,707.07(g); 
Prosecution after appeal,Reopening after allowance,,,,,1308.01; 
Prosecution after appeal,Reopening after Board decision,,,,,1214.07; 
Prosecution laches,,,,,,2190; 
Prosecution of Secrecy Order application,,,,,,130; 
Prosecution reopened after court decision,,,,,,1216.01; 
Protective order material,,,,,Trade secret material; ,724; 724.06; 
Protective order material,Submission,,,,,724.02; 
Protest,,,,,,1900; 
Protest,Access by protestor,,,,,1901.05; 1901.07; 
Protest,Acknowledgment of protest,,,,,1901.05; 
Protest,Certificate of service,,,,,1901.03; 
Protest,Comments of applicant,,,,,1901.06; 
Protest,Complete,,,,,1901.03; 
Protest,Copies of documents,,,,,1901.03; 
Protest,Express consent of applicant required,,,,,1134; 
Protest,Filed in reissue where patent is in interference,,,,,1449; 1901.06; 
Protest,Handling,,,,,1901.05; 
Protest,Improper protest,,,,,1134; 1901.03; 
Protest,Information which can be relied on,,,,,1901.02; 
Protest,"Involving fraud, lack of good faith or candor, or violation of duty of disclosure",,,,,1901.06; 2013; 
Protest,Multiple papers on same issue,,,,,1901.07(a); 
Protest,Reissue application,,,,,1430; 1441; 1441.01; 1457; 1901.04; 
Protest,Reissue litigation,,,,,1901.03; 1901.04; 
Protest,Requirement for information,,,,,1901; 
Protest,Review of adverse decision,,,,,1906; 
Protest,Service on patentee or applicant,,,,,1901.03; 
Protest,TC Director’s attention required,,,,,1003; 
Protest,Timeliness of protest,,,,,1901.04; 
Protest,Trade secret information,,,,,724; 1901.02; 
Protest,Treatment by examiner,,,,,1901.06; 
Protest,Under Rule 1.291,,,,,1901; 
Protest,Who can file,,,,,1901.01; 
Protestor participation,,,,,,1901.07; 
Provisional application,,,,,,201.04; 
Provisional application,Abandonment,,,,,201.04; 211.01(a); 711.03(c); 
Provisional application,Access,,,,,103; 104; 
Provisional application,Assignment of,,,,,302.03; 
Provisional application,Assignment of application claiming benefits of,,,,,306.01; 
Provisional application,Benefit of,,,,,201.04; 211.01(a); 
Provisional application,Benefit of,"Error in, as reissue grounds",,,,1402; 
Provisional application,Completeness,,,,,506; 601.01(b); 
Provisional application,Conversion to,,,,,201.04; 601.01(c); 
Provisional application,Correction of inventorship,,,,,201.03; 
Provisional application,Cover sheet for,,,,,201.04; 
Provisional application,"Data, on file wrapper/history of",,,,,202; 1302.09; 
Provisional application,"Data, in specification of",,,,,1302.04; 
Provisional application,Drawing,,,,,601.01(b); 608.02; 
Provisional application,Effective filing date,,,,,601.01(b); 706.02; 
Provisional application,EFS-Web filing of,,,,,502.05; 
Provisional application,English language translation for benefit of date,,,,,211.01; 
Provisional application,Filing receipt,,,,,503; 
Provisional application,Guidelines for drafting,,,,,601; 
Provisional application,Information disclosure statement,,,,,609; 
Provisional application,Joint inventors in,,,,,602.01; 
Provisional application,Last day of pendency,,,,,201.04; 
Provisional application,Micro entity status,,,,,509.04; 
Provisional application,Ordering of abandoned,,,,,901.01(a); 
Provisional application,Request to convert to nonprovisional,,,,,1002.02(b); 1002.02(q); 
Provisional application,Revival,,,,,711.03(c); 
Provisional application,Small entity status,,,,,509.03; 
Provisional application,Specification,,,,,601.01; 
"PTO employee restrictions, assignment",,,,,,309; 
Public access to,,,,,,2232; 
Public access to,,,,,,2632; 
Public domain,,,,,Public use; On sale; Disclaimer; ,2121.03; 2124.01; 2133.03; 2133.03(a); 2145; 
Public domain,Dedication to public,,,,,715; 1490; 
"Public inspection, Application file",,,,,,103; 1128; 
"Public inspection, Application file",,,,,,103; 2232; 
"Public inspection, Application file",,,,,,103; 2609; 2632; 
"Public inspection, Application file",Redacted application publication,,,,,103; 1132; 
"Public inspection, Application file",Reissue,,,,,103; 1430; 1470; 
Public inspection of assignments,,,,,,301.01; 1730; 
Public key infrastructure PKI certificate,,,,,,502.05; 707.05(a); 
Public Law,,,,,Statutes; ,
Public policy,,,,,,706.03(a); 
Public right to inspect files,,,,,,103; 1128; 
Public right to inspect files,In,,,,,103; 2232; 
Public right to inspect files,In,,,,,103; 2609; 2632; 
Public sale,,,,,On sale; Public use; ,2133.03; 2133.03(e)(7); 2152.02(d); 
Public search facility,,,,,Patent search facility; ,
Public searchers,,,,,,101; 
Public use,,,,,On sale; ,706.02(c); 2133.03; 2133.03(a); 2152.02(c); 
Public use,Affidavit or declaration,,,,,715.10; 
Public use,Anticipation,,,,,2133.03(a); 2152.02(c); 
Public use,Commercial exploitation,,,,,2133.03(e)(1); 2152.02(c); 
Public use,Commercial use,,,,,2133.03(a); 2152.02(c); 
Public use,Completion of the invention,,,,,2133.03; 2133.03(c); 2133.03(e)(1); 2133.03(e)(3); 
Public use,Definition of,,,,,2133.03(a); 2152.02(c); 
Public use,Evidence,,,,,706.02(c); 
Public use,Experimental use,,,,Experimental use; ,2133.03; 2133.03(e); 
Public use,In this country,,,,,706.02(c)(2); 2133.03(d); 
Public use,Intent to experiment,,,,,2133.03(e)(2); 2133.03(e)(3); 
Public use,Invention,,,,,2133.03(c); 
Public use,Policy considerations,,,,,2133.03; 
Public use,Public knowledge or on display,,,,,2133.03(a); 
Public use,Secrecy,,,,,2133.03(a); 
Public use,Single use,,,,,2133.03(a); 
Public use,Single use,Control over invention,,,,2133.03(a); 2133.03(e)(5); 2133.03(e)(7); 
Public use,Testing by third party,,,,,2133.03(e)(5); 2133.03(e)(7); 
Public use,Use with expectation of privacy,,,,,2133.03(a); 
Public use,Use by inventor or associates,,,,,2133.03(a); 
Public use,Use by independent third parties,,,,,2133.03(a); 
Public use proceedings,,,,,,720; 
"Publication, Defensive",,,,,,711.06; 711.06(a); 1111; 
Publication of Statutory Invention Registration,,,,,,1111; 
Publication date,,,,,,706.02(a); 
Publication fee,,,,,,1126; 1133; 1303; 1306; 1306.03; 
Publication of abstracts,,,,,,711.06; 711.06(a); 
Publication,,,,,,
Publication,Board decisions,,,,,1213.03; 
Publication,Citing,,,,,706.02; 707.05(e); 901.06; 
Publication,Date of,,,,,706.02(a); 
Publication,Notices,,,,,; 707.06; 1703; 
Publication,,,,,,1703; 
Publication,Orders,,,,,; 707.06; 1703; 
Publication,"Own, as reference",,,,,715.01(c); 2132.01; 2152.02(f); 2153.01; 2154.02; 
Publication,Pre-Grant,,,,Pre-Grant Publication (PG-Pub); ,
Publication,Prior art effect of international,,,,,706.02(a); 2136.03; 2154.01(a); 
Publication,Rules changes,,,,,1703; 
Publication,Under 35 U.S.C. 122b as references,,,,,2136; 2136.03; 2154.01; 
Publication,Voluntary,,,,,1133; 
Publishing Division,,,,,,
Pulling abandonments,,,,,,711.04(a); 
